country,year,final_v2x_libdem,gov_popul_weighted,date
Brazil,2020,0.523,0.31983973288814693,2020-01-01
Brazil,2021,0.513,0.31983973288814693,2020-12-31
Brazil,2021,0.513,0.31983973288814693,2021-01-01
Brazil,2022,0.523,0.31983973288814693,2021-12-31
Brazil,2022,0.523,0.31983973288814693,2022-01-01
Bulgaria,1990,0.464,0.5165633802816901,1989-12-31
Bulgaria,1990,0.464,0.5165633802816901,1990-01-01
Bulgaria,1991,0.521,0.34674910394265235,1990-12-31
Bulgaria,1991,0.521,0.34674910394265235,1991-01-01
Bulgaria,1992,0.606,0.34674910394265235,1991-12-31
Bulgaria,1992,0.606,0.34674910394265235,1992-01-01
Bulgaria,1993,0.601,0.34674910394265235,1992-12-31
Bulgaria,1993,0.601,0.34674910394265235,1993-01-01
Bulgaria,1994,0.602,0.495,1993-12-31
Bulgaria,1994,0.602,0.495,1994-01-01
Bulgaria,1995,0.602,0.495,1994-12-31
Bulgaria,1995,0.602,0.495,1995-01-01
Bulgaria,1996,0.608,0.495,1995-12-31
Bulgaria,1996,0.608,0.495,1996-01-01
Bulgaria,1997,0.617,0.267,1996-12-31
Bulgaria,1997,0.617,0.267,1997-01-01
Bulgaria,1998,0.616,0.267,1997-12-31
Bulgaria,1998,0.616,0.267,1998-01-01
Bulgaria,1999,0.626,0.267,1998-12-31
Bulgaria,1999,0.626,0.267,1999-01-01
Bulgaria,2000,0.63,0.267,1999-12-31
Bulgaria,2000,0.63,0.267,2000-01-01
Bulgaria,2001,0.604,0.308265306122449,2000-12-31
Bulgaria,2001,0.604,0.308265306122449,2001-01-01
Bulgaria,2002,0.625,0.308265306122449,2001-12-31
Bulgaria,2002,0.625,0.308265306122449,2002-01-01
Bulgaria,2003,0.626,0.308265306122449,2002-12-31
Bulgaria,2003,0.626,0.308265306122449,2003-01-01
Bulgaria,2004,0.628,0.308265306122449,2003-12-31
Bulgaria,2004,0.628,0.308265306122449,2004-01-01
Bulgaria,2005,0.617,0.2293290780141844,2004-12-31
Bulgaria,2005,0.617,0.2293290780141844,2005-01-01
Bulgaria,2006,0.62,0.2293290780141844,2005-12-31
Bulgaria,2006,0.62,0.2293290780141844,2006-01-01
Bulgaria,2007,0.627,0.2293290780141844,2006-12-31
Bulgaria,2007,0.627,0.2293290780141844,2007-01-01
Bulgaria,2008,0.632,0.2293290780141844,2007-12-31
Bulgaria,2008,0.632,0.2293290780141844,2008-01-01
Bulgaria,2009,0.599,0.701,2008-12-31
Bulgaria,2009,0.599,0.701,2009-01-01
Bulgaria,2010,0.583,0.701,2009-12-31
Bulgaria,2010,0.583,0.701,2010-01-01
Bulgaria,2011,0.579,0.701,2010-12-31
Bulgaria,2011,0.579,0.701,2011-01-01
Bulgaria,2012,0.568,0.701,2011-12-31
Bulgaria,2012,0.568,0.701,2012-01-01
Bulgaria,2013,0.553,0.4122986577181208,2012-12-31
Bulgaria,2013,0.553,0.4122986577181208,2013-01-01
Bulgaria,2014,0.571,0.4878212180746562,2013-12-31
Bulgaria,2014,0.571,0.4878212180746562,2014-01-01
Bulgaria,2015,0.576,0.4878212180746562,2014-12-31
Bulgaria,2015,0.576,0.4878212180746562,2015-01-01
Bulgaria,2016,0.57,0.4878212180746562,2015-12-31
Bulgaria,2016,0.57,0.4878212180746562,2016-01-01
Bulgaria,2017,0.532,0.45338506876227896,2016-12-31
Bulgaria,2017,0.532,0.45338506876227896,2017-01-01
Bulgaria,2018,0.513,0.45338506876227896,2017-12-31
Bulgaria,2018,0.513,0.45338506876227896,2018-01-01
Bulgaria,2019,0.512,0.45338506876227896,2018-12-31
Bulgaria,2019,0.512,0.45338506876227896,2019-01-01
Bulgaria,2020,0.508,0.45338506876227896,2019-12-31
Bulgaria,2020,0.508,0.45338506876227896,2020-01-01
Bulgaria,2021,0.555,0.45338506876227896,2020-12-31
Bulgaria,2021,0.555,0.45338506876227896,2021-01-01
Bulgaria,2022,0.613,0.45338506876227896,2021-12-31
Bulgaria,2022,0.613,0.45338506876227896,2022-01-01
Chile,1990,0.641,NA,1989-12-31
Chile,1990,0.641,NA,1990-01-01
Chile,1991,0.758,NA,1990-12-31
Chile,1991,0.758,NA,1991-01-01
Chile,1992,0.758,NA,1991-12-31
Chile,1992,0.758,NA,1992-01-01
Chile,1993,0.757,0.3246713043478261,1992-12-31
Chile,1993,0.757,0.3246713043478261,1993-01-01
Chile,1994,0.795,0.3246713043478261,1993-12-31
Chile,1994,0.795,0.3246713043478261,1994-01-01
Chile,1995,0.795,0.3246713043478261,1994-12-31
Chile,1995,0.795,0.3246713043478261,1995-01-01
Chile,1996,0.797,0.3246713043478261,1995-12-31
Chile,1996,0.797,0.3246713043478261,1996-01-01
Chile,1997,0.797,0.2992991304347826,1996-12-31
Chile,1997,0.797,0.2992991304347826,1997-01-01
Chile,1998,0.799,0.2992991304347826,1997-12-31
Chile,1998,0.799,0.2992991304347826,1998-01-01
Chile,1999,0.797,0.2992991304347826,1998-12-31
Chile,1999,0.797,0.2992991304347826,1999-01-01
Chile,2000,0.816,0.2992991304347826,1999-12-31
Chile,2000,0.816,0.2992991304347826,2000-01-01
Chile,2001,0.816,0.3088170731707317,2000-12-31
Chile,2001,0.816,0.3088170731707317,2001-01-01
Chile,2002,0.819,0.3088170731707317,2001-12-31
Chile,2002,0.819,0.3088170731707317,2002-01-01
Chile,2003,0.819,0.3088170731707317,2002-12-31
Chile,2003,0.819,0.3088170731707317,2003-01-01
Chile,2004,0.819,0.3088170731707317,2003-12-31
Chile,2004,0.819,0.3088170731707317,2004-01-01
Chile,2005,0.825,0.3408342857142857,2004-12-31
Chile,2005,0.825,0.3408342857142857,2005-01-01
Chile,2006,0.839,0.3408342857142857,2005-12-31
Chile,2006,0.839,0.3408342857142857,2006-01-01
Chile,2007,0.841,0.3408342857142857,2006-12-31
Chile,2007,0.841,0.3408342857142857,2007-01-01
Chile,2008,0.842,0.3408342857142857,2007-12-31
Chile,2008,0.842,0.3408342857142857,2008-01-01
Chile,2009,0.839,0.08867248908296943,2008-12-31
Chile,2009,0.839,0.08867248908296943,2009-01-01
Chile,2010,0.843,0.08867248908296943,2009-12-31
Chile,2010,0.843,0.08867248908296943,2010-01-01
Chile,2011,0.846,0.08867248908296943,2010-12-31
Chile,2011,0.846,0.08867248908296943,2011-01-01
Chile,2012,0.847,0.08867248908296943,2011-12-31
Chile,2012,0.847,0.08867248908296943,2012-01-01
Chile,2013,0.851,0.40423809523809523,2012-12-31
Chile,2013,0.851,0.40423809523809523,2013-01-01
Chile,2014,0.85,0.40423809523809523,2013-12-31
Chile,2014,0.85,0.40423809523809523,2014-01-01
Chile,2015,0.842,0.40423809523809523,2014-12-31
Chile,2015,0.842,0.40423809523809523,2015-01-01
Chile,2016,0.842,0.40423809523809523,2015-12-31
Chile,2016,0.842,0.40423809523809523,2016-01-01
Chile,2017,0.846,0.15905806451612903,2016-12-31
Chile,2017,0.846,0.15905806451612903,2017-01-01
Chile,2018,0.81,0.15905806451612903,2017-12-31
Chile,2018,0.81,0.15905806451612903,2018-01-01
Chile,2019,0.761,0.15905806451612903,2018-12-31
Chile,2019,0.761,0.15905806451612903,2019-01-01
Chile,2020,0.764,0.15905806451612903,2019-12-31
Chile,2020,0.764,0.15905806451612903,2020-01-01
Chile,2021,0.779,0.15905806451612903,2020-12-31
Chile,2021,0.779,0.15905806451612903,2021-01-01
Chile,2022,0.755,0.15905806451612903,2021-12-31
Chile,2022,0.755,0.15905806451612903,2022-01-01
Colombia,1990,0.318,0.542,1989-12-31
Colombia,1990,0.318,0.542,1990-01-01
Colombia,1991,0.394,0.518,1990-12-31
Colombia,1991,0.394,0.518,1991-01-01
Colombia,1992,0.431,0.518,1991-12-31
Colombia,1992,0.431,0.518,1992-01-01
Colombia,1993,0.432,0.518,1992-12-31
Colombia,1993,0.432,0.518,1993-01-01
Colombia,1994,0.432,0.56,1993-12-31
Colombia,1994,0.432,0.56,1994-01-01
Colombia,1995,0.434,0.56,1994-12-31
Colombia,1995,0.434,0.56,1995-01-01
Colombia,1996,0.432,0.56,1995-12-31
Colombia,1996,0.432,0.56,1996-01-01
Colombia,1997,0.43,0.56,1996-12-31
Colombia,1997,0.43,0.56,1997-01-01
Colombia,1998,0.422,0.32737362637362644,1997-12-31
Colombia,1998,0.422,0.32737362637362644,1998-01-01
Colombia,1999,0.417,0.32737362637362644,1998-12-31
Colombia,1999,0.417,0.32737362637362644,1999-01-01
Colombia,2000,0.423,0.32737362637362644,1999-12-31
Colombia,2000,0.423,0.32737362637362644,2000-01-01
Colombia,2001,0.422,0.32737362637362644,2000-12-31
Colombia,2001,0.422,0.32737362637362644,2001-01-01
Colombia,2002,0.419,0.28818652849740933,2001-12-31
Colombia,2002,0.419,0.28818652849740933,2002-01-01
Colombia,2003,0.423,0.28818652849740933,2002-12-31
Colombia,2003,0.423,0.28818652849740933,2003-01-01
Colombia,2004,0.425,0.28818652849740933,2003-12-31
Colombia,2004,0.425,0.28818652849740933,2004-01-01
Colombia,2005,0.429,0.28818652849740933,2004-12-31
Colombia,2005,0.429,0.28818652849740933,2005-01-01
Colombia,2006,0.445,0.327041928721174,2005-12-31
Colombia,2006,0.445,0.327041928721174,2006-01-01
Colombia,2007,0.454,0.327041928721174,2006-12-31
Colombia,2007,0.454,0.327041928721174,2007-01-01
Colombia,2008,0.459,0.327041928721174,2007-12-31
Colombia,2008,0.459,0.327041928721174,2008-01-01
Colombia,2009,0.461,0.327041928721174,2008-12-31
Colombia,2009,0.461,0.327041928721174,2009-01-01
Colombia,2010,0.494,0.36474024526198434,2009-12-31
Colombia,2010,0.494,0.36474024526198434,2010-01-01
Colombia,2011,0.532,0.36474024526198434,2010-12-31
Colombia,2011,0.532,0.36474024526198434,2011-01-01
Colombia,2012,0.535,0.36474024526198434,2011-12-31
Colombia,2012,0.535,0.36474024526198434,2012-01-01
Colombia,2013,0.537,0.36474024526198434,2012-12-31
Colombia,2013,0.537,0.36474024526198434,2013-01-01
Colombia,2014,0.544,0.3975299860529986,2013-12-31
Colombia,2014,0.544,0.3975299860529986,2014-01-01
Colombia,2015,0.544,0.3975299860529986,2014-12-31
Colombia,2015,0.544,0.3975299860529986,2015-01-01
Colombia,2016,0.544,0.3975299860529986,2015-12-31
Colombia,2016,0.544,0.3975299860529986,2016-01-01
Colombia,2017,0.543,0.3975299860529986,2016-12-31
Colombia,2017,0.543,0.3975299860529986,2017-01-01
Colombia,2018,0.537,0.34267961165048544,2017-12-31
Colombia,2018,0.537,0.34267961165048544,2018-01-01
Colombia,2019,0.502,0.34267961165048544,2018-12-31
Colombia,2019,0.502,0.34267961165048544,2019-01-01
Colombia,2020,0.483,0.34267961165048544,2019-12-31
Colombia,2020,0.483,0.34267961165048544,2020-01-01
Colombia,2021,0.485,0.34267961165048544,2020-12-31
Colombia,2021,0.485,0.34267961165048544,2021-01-01
Colombia,2022,0.541,0.34267961165048544,2021-12-31
Colombia,2022,0.541,0.34267961165048544,2022-01-01
Costa Rica,1990,0.838,0.534,1989-12-31
Costa Rica,1990,0.838,0.534,1990-01-01
Costa Rica,1991,0.841,0.534,1990-12-31
Costa Rica,1991,0.841,0.534,1991-01-01
Costa Rica,1992,0.841,0.534,1991-12-31
Costa Rica,1992,0.841,0.534,1992-01-01
Costa Rica,1993,0.841,0.534,1992-12-31
Costa Rica,1993,0.841,0.534,1993-01-01
Costa Rica,1994,0.848,0.379,1993-12-31
Costa Rica,1994,0.848,0.379,1994-01-01
Costa Rica,1995,0.848,0.379,1994-12-31
Costa Rica,1995,0.848,0.379,1995-01-01
Costa Rica,1996,0.849,0.379,1995-12-31
Costa Rica,1996,0.849,0.379,1996-01-01
Costa Rica,1997,0.843,0.379,1996-12-31
Costa Rica,1997,0.843,0.379,1997-01-01
Costa Rica,1998,0.85,0.534,1997-12-31
Costa Rica,1998,0.85,0.534,1998-01-01
Costa Rica,1999,0.85,0.534,1998-12-31
Costa Rica,1999,0.85,0.534,1999-01-01
Costa Rica,2000,0.849,0.534,1999-12-31
Costa Rica,2000,0.849,0.534,2000-01-01
Costa Rica,2001,0.849,0.534,2000-12-31
Costa Rica,2001,0.849,0.534,2001-01-01
Costa Rica,2002,0.853,0.47,2001-12-31
Costa Rica,2002,0.853,0.47,2002-01-01
Costa Rica,2003,0.854,0.47,2002-12-31
Costa Rica,2003,0.854,0.47,2003-01-01
Costa Rica,2004,0.853,0.47,2003-12-31
Costa Rica,2004,0.853,0.47,2004-01-01
Costa Rica,2005,0.851,0.47,2004-12-31
Costa Rica,2005,0.851,0.47,2005-01-01
Costa Rica,2006,0.856,0.324,2005-12-31
Costa Rica,2006,0.856,0.324,2006-01-01
Costa Rica,2007,0.858,0.324,2006-12-31
Costa Rica,2007,0.858,0.324,2007-01-01
Costa Rica,2008,0.858,0.324,2007-12-31
Costa Rica,2008,0.858,0.324,2008-01-01
Costa Rica,2009,0.86,0.324,2008-12-31
Costa Rica,2009,0.86,0.324,2009-01-01
Costa Rica,2010,0.863,0.324,2009-12-31
Costa Rica,2010,0.863,0.324,2010-01-01
Costa Rica,2011,0.864,0.324,2010-12-31
Costa Rica,2011,0.864,0.324,2011-01-01
Costa Rica,2012,0.865,0.324,2011-12-31
Costa Rica,2012,0.865,0.324,2012-01-01
Costa Rica,2013,0.857,0.324,2012-12-31
Costa Rica,2013,0.857,0.324,2013-01-01
Costa Rica,2014,0.861,0.608,2013-12-31
Costa Rica,2014,0.861,0.608,2014-01-01
Costa Rica,2015,0.859,0.608,2014-12-31
Costa Rica,2015,0.859,0.608,2015-01-01
Costa Rica,2016,0.858,0.608,2015-12-31
Costa Rica,2016,0.858,0.608,2016-01-01
Costa Rica,2017,0.855,0.608,2016-12-31
Costa Rica,2017,0.855,0.608,2017-01-01
Costa Rica,2018,0.842,0.608,2017-12-31
Costa Rica,2018,0.842,0.608,2018-01-01
Costa Rica,2019,0.849,0.608,2018-12-31
Costa Rica,2019,0.849,0.608,2019-01-01
Costa Rica,2020,0.852,0.608,2019-12-31
Costa Rica,2020,0.852,0.608,2020-01-01
Costa Rica,2021,0.85,0.608,2020-12-31
Costa Rica,2021,0.85,0.608,2021-01-01
Costa Rica,2022,0.821,0.608,2021-12-31
Costa Rica,2022,0.821,0.608,2022-01-01
Croatia,1991,0.161,NA,1990-12-31
Croatia,1991,0.161,NA,1991-01-01
Croatia,1992,0.179,0.083,1991-12-31
Croatia,1992,0.179,0.083,1992-01-01
Croatia,1993,0.212,0.083,1992-12-31
Croatia,1993,0.212,0.083,1993-01-01
Croatia,1994,0.215,0.083,1993-12-31
Croatia,1994,0.215,0.083,1994-01-01
Croatia,1995,0.217,0.082,1994-12-31
Croatia,1995,0.217,0.082,1995-01-01
Croatia,1996,0.243,0.082,1995-12-31
Croatia,1996,0.243,0.082,1996-01-01
Croatia,1997,0.258,0.082,1996-12-31
Croatia,1997,0.258,0.082,1997-01-01
Croatia,1998,0.259,0.082,1997-12-31
Croatia,1998,0.259,0.082,1998-01-01
Croatia,1999,0.275,0.082,1998-12-31
Croatia,1999,0.275,0.082,1999-01-01
Croatia,2000,0.626,0.09451154529307282,1999-12-31
Croatia,2000,0.626,0.09451154529307282,2000-01-01
Croatia,2001,0.629,0.09451154529307282,2000-12-31
Croatia,2001,0.629,0.09451154529307282,2001-01-01
Croatia,2002,0.629,0.09451154529307282,2001-12-31
Croatia,2002,0.629,0.09451154529307282,2002-01-01
Croatia,2003,0.631,0.083,2002-12-31
Croatia,2003,0.631,0.083,2003-01-01
Croatia,2004,0.608,0.083,2003-12-31
Croatia,2004,0.608,0.083,2004-01-01
Croatia,2005,0.636,0.083,2004-12-31
Croatia,2005,0.636,0.083,2005-01-01
Croatia,2006,0.632,0.083,2005-12-31
Croatia,2006,0.632,0.083,2006-01-01
Croatia,2007,0.641,0.08465957446808511,2006-12-31
Croatia,2007,0.641,0.08465957446808511,2007-01-01
Croatia,2008,0.64,0.08465957446808511,2007-12-31
Croatia,2008,0.64,0.08465957446808511,2008-01-01
Croatia,2009,0.659,0.08465957446808511,2008-12-31
Croatia,2009,0.659,0.08465957446808511,2009-01-01
Croatia,2010,0.733,0.08465957446808511,2009-12-31
Croatia,2010,0.733,0.08465957446808511,2010-01-01
Croatia,2011,0.744,0.11633962264150942,2010-12-31
Croatia,2011,0.744,0.11633962264150942,2011-01-01
Croatia,2012,0.744,0.11633962264150942,2011-12-31
Croatia,2012,0.744,0.11633962264150942,2012-01-01
Croatia,2013,0.718,0.11633962264150942,2012-12-31
Croatia,2013,0.718,0.11633962264150942,2013-01-01
Croatia,2014,0.71,0.11633962264150942,2013-12-31
Croatia,2014,0.71,0.11633962264150942,2014-01-01
Croatia,2015,0.703,0.254492341356674,2014-12-31
Croatia,2015,0.703,0.254492341356674,2015-01-01
Croatia,2016,0.658,0.3199632653061224,2015-12-31
Croatia,2016,0.658,0.3199632653061224,2016-01-01
Croatia,2017,0.631,0.3199632653061224,2016-12-31
Croatia,2017,0.631,0.3199632653061224,2017-01-01
Croatia,2018,0.62,0.3199632653061224,2017-12-31
Croatia,2018,0.62,0.3199632653061224,2018-01-01
Croatia,2019,0.624,0.3199632653061224,2018-12-31
Croatia,2019,0.624,0.3199632653061224,2019-01-01
Croatia,2020,0.655,0.3199632653061224,2019-12-31
Croatia,2020,0.655,0.3199632653061224,2020-01-01
Croatia,2021,0.65,0.3199632653061224,2020-12-31
Croatia,2021,0.65,0.3199632653061224,2021-01-01
Croatia,2022,0.648,0.3199632653061224,2021-12-31
Croatia,2022,0.648,0.3199632653061224,2022-01-01
Czechia,1990,0.721,NA,1989-12-31
Czechia,1990,0.721,NA,1990-01-01
Czechia,1991,0.807,NA,1990-12-31
Czechia,1991,0.807,NA,1991-01-01
Czechia,1992,0.813,NA,1991-12-31
Czechia,1992,0.813,NA,1992-01-01
Czechia,1993,0.827,NA,1992-12-31
Czechia,1993,0.827,NA,1993-01-01
Czechia,1994,0.827,NA,1993-12-31
Czechia,1994,0.827,NA,1994-01-01
Czechia,1995,0.827,NA,1994-12-31
Czechia,1995,0.827,NA,1995-01-01
Czechia,1996,0.826,NA,1995-12-31
Czechia,1996,0.826,NA,1996-01-01
Czechia,1997,0.826,NA,1996-12-31
Czechia,1997,0.826,NA,1997-01-01
Czechia,1998,0.818,NA,1997-12-31
Czechia,1998,0.818,NA,1998-01-01
Czechia,1999,0.812,NA,1998-12-31
Czechia,1999,0.812,NA,1999-01-01
Czechia,2000,0.81,NA,1999-12-31
Czechia,2000,0.81,NA,2000-01-01
Czechia,2001,0.81,NA,2000-12-31
Czechia,2001,0.81,NA,2001-01-01
Czechia,2002,0.821,NA,2001-12-31
Czechia,2002,0.821,NA,2002-01-01
Czechia,2003,0.828,NA,2002-12-31
Czechia,2003,0.828,NA,2003-01-01
Czechia,2004,0.83,NA,2003-12-31
Czechia,2004,0.83,NA,2004-01-01
Czechia,2005,0.83,NA,2004-12-31
Czechia,2005,0.83,NA,2005-01-01
Czechia,2006,0.834,NA,2005-12-31
Czechia,2006,0.834,NA,2006-01-01
Czechia,2007,0.837,NA,2006-12-31
Czechia,2007,0.837,NA,2007-01-01
Czechia,2008,0.835,NA,2007-12-31
Czechia,2008,0.835,NA,2008-01-01
Czechia,2009,0.824,NA,2008-12-31
Czechia,2009,0.824,NA,2009-01-01
Czechia,2010,0.816,NA,2009-12-31
Czechia,2010,0.816,NA,2010-01-01
Czechia,2011,0.82,NA,2010-12-31
Czechia,2011,0.82,NA,2011-01-01
Czechia,2012,0.827,NA,2011-12-31
Czechia,2012,0.827,NA,2012-01-01
Czechia,2013,0.793,NA,2012-12-31
Czechia,2013,0.793,NA,2013-01-01
Czechia,2014,0.782,NA,2013-12-31
Czechia,2014,0.782,NA,2014-01-01
Czechia,2015,0.783,NA,2014-12-31
Czechia,2015,0.783,NA,2015-01-01
Czechia,2016,0.78,NA,2015-12-31
Czechia,2016,0.78,NA,2016-01-01
Czechia,2017,0.742,NA,2016-12-31
Czechia,2017,0.742,NA,2017-01-01
Czechia,2018,0.725,NA,2017-12-31
Czechia,2018,0.725,NA,2018-01-01
Czechia,2019,0.72,NA,2018-12-31
Czechia,2019,0.72,NA,2019-01-01
Czechia,2020,0.728,NA,2019-12-31
Czechia,2020,0.728,NA,2020-01-01
Czechia,2021,0.716,NA,2020-12-31
Czechia,2021,0.716,NA,2021-01-01
Czechia,2022,0.784,NA,2021-12-31
Czechia,2022,0.784,NA,2022-01-01
Denmark,1990,0.881,0.20211409395973154,1989-12-31
Denmark,1990,0.881,0.20211409395973154,1990-01-01
Denmark,1991,0.883,0.20211409395973154,1990-12-31
Denmark,1991,0.883,0.20211409395973154,1991-01-01
Denmark,1992,0.883,0.20211409395973154,1991-12-31
Denmark,1992,0.883,0.20211409395973154,1992-01-01
Denmark,1993,0.883,0.20211409395973154,1992-12-31
Denmark,1993,0.883,0.20211409395973154,1993-01-01
Denmark,1994,0.883,0.16310501193317423,1993-12-31
Denmark,1994,0.883,0.16310501193317423,1994-01-01
Denmark,1995,0.882,0.16310501193317423,1994-12-31
Denmark,1995,0.882,0.16310501193317423,1995-01-01
Denmark,1996,0.882,0.16310501193317423,1995-12-31
Denmark,1996,0.882,0.16310501193317423,1996-01-01
Denmark,1997,0.882,0.16310501193317423,1996-12-31
Denmark,1997,0.882,0.16310501193317423,1997-01-01
Denmark,1998,0.881,0.1629623529411765,1997-12-31
Denmark,1998,0.881,0.1629623529411765,1998-01-01
Denmark,1999,0.881,0.1629623529411765,1998-12-31
Denmark,1999,0.881,0.1629623529411765,1999-01-01
Denmark,2000,0.881,0.1629623529411765,1999-12-31
Denmark,2000,0.881,0.1629623529411765,2000-01-01
Denmark,2001,0.882,0.3272495238095238,2000-12-31
Denmark,2001,0.882,0.3272495238095238,2001-01-01
Denmark,2002,0.883,0.3272495238095238,2001-12-31
Denmark,2002,0.883,0.3272495238095238,2002-01-01
Denmark,2003,0.883,0.3272495238095238,2002-12-31
Denmark,2003,0.883,0.3272495238095238,2003-01-01
Denmark,2004,0.883,0.3272495238095238,2003-12-31
Denmark,2004,0.883,0.3272495238095238,2004-01-01
Denmark,2005,0.895,0.30989733840304184,2004-12-31
Denmark,2005,0.895,0.30989733840304184,2005-01-01
Denmark,2006,0.896,0.30989733840304184,2005-12-31
Denmark,2006,0.896,0.30989733840304184,2006-01-01
Denmark,2007,0.896,0.2730722891566265,2006-12-31
Denmark,2007,0.896,0.2730722891566265,2007-01-01
Denmark,2008,0.898,0.2730722891566265,2007-12-31
Denmark,2008,0.898,0.2730722891566265,2008-01-01
Denmark,2009,0.898,0.2730722891566265,2008-12-31
Denmark,2009,0.898,0.2730722891566265,2009-01-01
Denmark,2010,0.898,0.2730722891566265,2009-12-31
Denmark,2010,0.898,0.2730722891566265,2010-01-01
Denmark,2011,0.898,0.1849979879275654,2010-12-31
Denmark,2011,0.898,0.1849979879275654,2011-01-01
Denmark,2012,0.898,0.1849979879275654,2011-12-31
Denmark,2012,0.898,0.1849979879275654,2012-01-01
Denmark,2013,0.897,0.1849979879275654,2012-12-31
Denmark,2013,0.897,0.1849979879275654,2013-01-01
Denmark,2014,0.897,0.1849979879275654,2013-12-31
Denmark,2014,0.897,0.1849979879275654,2014-01-01
Denmark,2015,0.898,0.3507510638297872,2014-12-31
Denmark,2015,0.898,0.3507510638297872,2015-01-01
Denmark,2016,0.895,0.3507510638297872,2015-12-31
Denmark,2016,0.895,0.3507510638297872,2016-01-01
Denmark,2017,0.892,0.3507510638297872,2016-12-31
Denmark,2017,0.892,0.3507510638297872,2017-01-01
Denmark,2018,0.892,0.3507510638297872,2017-12-31
Denmark,2018,0.892,0.3507510638297872,2018-01-01
Denmark,2019,0.888,0.18890157480314962,2018-12-31
Denmark,2019,0.888,0.18890157480314962,2019-01-01
Denmark,2020,0.882,0.18890157480314962,2019-12-31
Denmark,2020,0.882,0.18890157480314962,2020-01-01
Denmark,2021,0.885,0.18890157480314962,2020-12-31
Denmark,2021,0.885,0.18890157480314962,2021-01-01
Denmark,2022,0.889,0.18890157480314962,2021-12-31
Denmark,2022,0.889,0.18890157480314962,2022-01-01
Ecuador,1990,0.484,0.382,1989-12-31
Ecuador,1990,0.484,0.382,1990-01-01
Ecuador,1991,0.482,0.382,1990-12-31
Ecuador,1991,0.482,0.382,1991-01-01
Ecuador,1992,0.481,0.1776470588235294,1991-12-31
Ecuador,1992,0.481,0.1776470588235294,1992-01-01
Ecuador,1993,0.47,0.1776470588235294,1992-12-31
Ecuador,1993,0.47,0.1776470588235294,1993-01-01
Ecuador,1994,0.463,0.22494444444444445,1993-12-31
Ecuador,1994,0.463,0.22494444444444445,1994-01-01
Ecuador,1995,0.465,0.22494444444444445,1994-12-31
Ecuador,1995,0.465,0.22494444444444445,1995-01-01
Ecuador,1996,0.467,0.909,1995-12-31
Ecuador,1996,0.467,0.909,1996-01-01
Ecuador,1997,0.472,0.257,1996-12-31
Ecuador,1997,0.472,0.257,1997-01-01
Ecuador,1998,0.476,0.276,1997-12-31
Ecuador,1998,0.476,0.276,1998-01-01
Ecuador,1999,0.47,0.276,1998-12-31
Ecuador,1999,0.47,0.276,1999-01-01
Ecuador,2000,0.466,0.276,1999-12-31
Ecuador,2000,0.466,0.276,2000-01-01
Ecuador,2001,0.466,0.276,2000-12-31
Ecuador,2001,0.466,0.276,2001-01-01
Ecuador,2002,0.468,0.7228235294117648,2001-12-31
Ecuador,2002,0.468,0.7228235294117648,2002-01-01
Ecuador,2003,0.479,0.7228235294117648,2002-12-31
Ecuador,2003,0.479,0.7228235294117648,2003-01-01
Ecuador,2004,0.476,0.7228235294117648,2003-12-31
Ecuador,2004,0.476,0.7228235294117648,2004-01-01
Ecuador,2005,0.481,0.7228235294117648,2004-12-31
Ecuador,2005,0.481,0.7228235294117648,2005-01-01
Ecuador,2006,0.466,0.7228235294117648,2005-12-31
Ecuador,2006,0.466,0.7228235294117648,2006-01-01
Ecuador,2007,0.42,0.977,2006-12-31
Ecuador,2007,0.42,0.977,2007-01-01
Ecuador,2008,0.356,0.977,2007-12-31
Ecuador,2008,0.356,0.977,2008-01-01
Ecuador,2009,0.338,0.968,2008-12-31
Ecuador,2009,0.338,0.968,2009-01-01
Ecuador,2010,0.322,0.968,2009-12-31
Ecuador,2010,0.322,0.968,2010-01-01
Ecuador,2011,0.319,0.968,2010-12-31
Ecuador,2011,0.319,0.968,2011-01-01
Ecuador,2012,0.315,0.968,2011-12-31
Ecuador,2012,0.315,0.968,2012-01-01
Ecuador,2013,0.272,0.961,2012-12-31
Ecuador,2013,0.272,0.961,2013-01-01
Ecuador,2014,0.268,0.961,2013-12-31
Ecuador,2014,0.268,0.961,2014-01-01
Ecuador,2015,0.268,0.961,2014-12-31
Ecuador,2015,0.268,0.961,2015-01-01
Ecuador,2016,0.276,0.961,2015-12-31
Ecuador,2016,0.276,0.961,2016-01-01
Ecuador,2017,0.346,0.886,2016-12-31
Ecuador,2017,0.346,0.886,2017-01-01
Ecuador,2018,0.473,0.886,2017-12-31
Ecuador,2018,0.473,0.886,2018-01-01
Ecuador,2019,0.46,0.886,2018-12-31
Ecuador,2019,0.46,0.886,2019-01-01
Ecuador,2020,0.482,0.886,2019-12-31
Ecuador,2020,0.482,0.886,2020-01-01
Ecuador,2021,0.449,0.886,2020-12-31
Ecuador,2021,0.449,0.886,2021-01-01
Ecuador,2022,0.5,0.886,2021-12-31
Ecuador,2022,0.5,0.886,2022-01-01
El Salvador,1990,0.089,NA,1989-12-31
El Salvador,1990,0.089,NA,1990-01-01
El Salvador,1991,0.091,0.13556917688266198,1990-12-31
El Salvador,1991,0.091,0.13556917688266198,1991-01-01
El Salvador,1992,0.142,0.13556917688266198,1991-12-31
El Salvador,1992,0.142,0.13556917688266198,1992-01-01
